user,task_id,photo_id,photo_type,segment_num,segment_type,segment_value
conduser22,3a35d2f1_f989_48d5_a8e6_dafc58f01753,1005824,ДС,9,Порода,Песчаник глинистый
conduser22,3a35d2f1_f989_48d5_a8e6_dafc58f01753,1005824,ДС,10,Разрушенность,Разлом
conduser22,3a35d2f1_f989_48d5_a8e6_dafc58f01753,1005824,ДС,11,Порода,Песчаник
conduser22,3a35d2f1_f989_48d5_a8e6_dafc58f01753,1005824,ДС,12,Разрушенность,Разлом
conduser22,3a35d2f1_f989_48d5_a8e6_dafc58f01753,1005824,ДС,13,Порода,Песчаник
conduser22,450e028b_bab1_4a71_b088_9b21a2534206,1006650,ДС,0,Порода,Алевролит глинистый
conduser22,450e028b_bab1_4a71_b088_9b21a2534206,1006650,ДС,1,Разрушенность,Разлом
conduser22,450e028b_bab1_4a71_b088_9b21a2534206,1006650,ДС,2,Разрушенность,Разлом
conduser22,450e028b_bab1_4a71_b088_9b21a2534206,1006650,ДС,3,Порода,Переслаивание пород
conduser22,450e028b_bab1_4a71_b088_9b21a2534206,1006650,ДС,4,Разрушенность,Разлом
conduser22,450e028b_bab1_4a71_b088_9b21a2534206,1006650,ДС,5,Порода,Алевролит глинистый
conduser22,450e028b_bab1_4a71_b088_9b21a2534206,1006650,ДС,6,Разрушенность,Разлом
conduser22,450e028b_bab1_4a71_b088_9b21a2534206,1006650,ДС,7,Порода,Алевролит глинистый
conduser22,450e028b_bab1_4a71_b088_9b21a2534206,1006650,ДС,8,Разрушенность,Разлом
conduser22,450e028b_bab1_4a71_b088_9b21a2534206,1006650,ДС,9,Порода,Переслаивание пород
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,0,Разрушенность,Разлом
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,1,Порода,Переслаивание пород
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,2,Разрушенность,Разлом
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,3,Порода,Переслаивание пород
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,4,Разрушенность,Разлом
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,5,Порода,Переслаивание пород
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,6,Разрушенность,Разлом
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,7,Порода,Переслаивание пород
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,8,Разрушенность,Разлом
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,9,Порода,Переслаивание пород
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,10,Разрушенность,Разлом
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,11,Порода,Переслаивание пород
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,12,Разрушенность,Разлом
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,13,Порода,Переслаивание пород
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,14,Разрушенность,Разлом
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,15,Порода,Переслаивание пород
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,16,Разрушенность,Разлом
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,17,Порода,Переслаивание пород
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,18,Разрушенность,Разлом
conduser22,61d735cd_55d1_4424_b43a_6b48bd154925,1011672,ДС,19,Порода,Переслаивание пород
conduser22,7b9a1217_bee1_43d4_be2d_6609cf2e18e1,1002518,ДС,0,Порода,Алеврит
conduser22,7b9a1217_bee1_43d4_be2d_6609cf2e18e1,1002518,ДС,1,Разрушенность,Разлом
conduser22,7b9a1217_bee1_43d4_be2d_6609cf2e18e1,1002518,ДС,2,Порода,Переслаивание пород
conduser22,7b9a1217_bee1_43d4_be2d_6609cf2e18e1,1002518,ДС,3,Разрушенность,Разлом
conduser22,7b9a1217_bee1_43d4_be2d_6609cf2e18e1,1002518,ДС,4,Порода,Переслаивание пород
conduser22,7b9a1217_bee1_43d4_be2d_6609cf2e18e1,1002518,ДС,5,Разрушенность,Разлом
conduser23,756ef4dc_5512_46b3_8ca2_87cabf7c16e6,1008100,ДС,0,Порода,Алевролит
conduser23,756ef4dc_5512_46b3_8ca2_87cabf7c16e6,1008100,ДС,1,Разрушенность,Разлом
conduser23,756ef4dc_5512_46b3_8ca2_87cabf7c16e6,1008100,ДС,2,Разрушенность,Разлом
conduser23,756ef4dc_5512_46b3_8ca2_87cabf7c16e6,1008100,ДС,3,Разрушенность,Разлом
conduser23,756ef4dc_5512_46b3_8ca2_87cabf7c16e6,1008100,ДС,4,Разрушенность,Разлом
conduser23,756ef4dc_5512_46b3_8ca2_87cabf7c16e6,1008100,ДС,5,Разрушенность,Разлом
conduser23,756ef4dc_5512_46b3_8ca2_87cabf7c16e6,1008100,ДС,6,Порода,Алевролит
conduser23,756ef4dc_5512_46b3_8ca2_87cabf7c16e6,1008100,ДС,7,Разрушенность,Разлом
conduser23,756ef4dc_5512_46b3_8ca2_87cabf7c16e6,1008100,ДС,8,Разрушенность,Разлом
conduser23,756ef4dc_5512_46b3_8ca2_87cabf7c16e6,1008100,ДС,9,Порода,Алевролит
conduser23,756ef4dc_5512_46b3_8ca2_87cabf7c16e6,1008100,ДС,10,Разрушенность,Разлом
conduser23,756ef4dc_5512_46b3_8ca2_87cabf7c16e6,1008100,ДС,11,Разрушенность,Разлом
conduser23,756ef4dc_5512_46b3_8ca2_87cabf7c16e6,1008100,ДС,12,Разрушенность,Разлом
conduser21,f461ef5e_b42b_4af3_b3e2_e78214501f95,1005988,ДС,0,Порода,Песчаник
conduser21,f461ef5e_b42b_4af3_b3e2_e78214501f95,1005988,ДС,1,Разрушенность,Разлом
conduser21,f461ef5e_b42b_4af3_b3e2_e78214501f95,1005988,ДС,2,Разрушенность,Разлом
conduser21,f461ef5e_b42b_4af3_b3e2_e78214501f95,1005988,ДС,3,Разрушенность,Разлом
conduser21,f461ef5e_b42b_4af3_b3e2_e78214501f95,1005988,ДС,4,Разрушенность,Разлом
conduser21,f461ef5e_b42b_4af3_b3e2_e78214501f95,1005988,ДС,5,Разрушенность,Разлом
conduser21,f461ef5e_b42b_4af3_b3e2_e78214501f95,1005988,ДС,6,Разрушенность,Разлом
conduser21,f7e318a5_041b_4ab8_afa2_e38bb796b38e,1008100,ДС,0,Порода,Алевролит
conduser21,f7e318a5_041b_4ab8_afa2_e38bb796b38e,1008100,ДС,1,Разрушенность,Разлом
conduser21,f7e318a5_041b_4ab8_afa2_e38bb796b38e,1008100,ДС,2,Разрушенность,Разлом
conduser21,f7e318a5_041b_4ab8_afa2_e38bb796b38e,1008100,ДС,3,Разрушенность,Разлом
conduser21,f7e318a5_041b_4ab8_afa2_e38bb796b38e,1008100,ДС,4,Разрушенность,Разлом
conduser21,f7e318a5_041b_4ab8_afa2_e38bb796b38e,1008100,ДС,5,Разрушенность,Разлом
conduser21,f7e318a5_041b_4ab8_afa2_e38bb796b38e,1008100,ДС,6,Порода,Алевролит
conduser21,f7e318a5_041b_4ab8_afa2_e38bb796b38e,1008100,ДС,7,Разрушенность,Разлом
conduser21,f7e318a5_041b_4ab8_afa2_e38bb796b38e,1008100,ДС,8,Разрушенность,Разлом
conduser21,f7e318a5_041b_4ab8_afa2_e38bb796b38e,1008100,ДС,9,Разрушенность,Разлом
conduser21,f7e318a5_041b_4ab8_afa2_e38bb796b38e,1008100,ДС,10,Разрушенность,Разлом
conduser23,1eb525aa_c5f9_4ab9_b17c_50f81d9527a1,1005988,ДС,0,Разрушенность,Разлом
conduser23,1eb525aa_c5f9_4ab9_b17c_50f81d9527a1,1005988,ДС,1,Порода,Песчаник
conduser23,1eb525aa_c5f9_4ab9_b17c_50f81d9527a1,1005988,ДС,2,Разрушенность,Разлом
conduser23,1eb525aa_c5f9_4ab9_b17c_50f81d9527a1,1005988,ДС,3,Разрушенность,Разлом
conduser23,1eb525aa_c5f9_4ab9_b17c_50f81d9527a1,1005988,ДС,4,Разрушенность,Разлом
conduser23,1eb525aa_c5f9_4ab9_b17c_50f81d9527a1,1005988,ДС,5,Порода,Песчаник глинистый
conduser23,1eb525aa_c5f9_4ab9_b17c_50f81d9527a1,1005988,ДС,6,Разрушенность,Разлом
conduser23,1eb525aa_c5f9_4ab9_b17c_50f81d9527a1,1005988,ДС,7,Порода,Песчаник глинистый
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,0,Порода,Песчаник глинистый
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,1,Разрушенность,Разлом
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,2,Разрушенность,Разлом
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,3,Разрушенность,Разлом
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,4,Порода,Алевролит
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,5,Разрушенность,Разлом
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,6,Разрушенность,Разлом
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,7,Разрушенность,Разлом
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,8,Разрушенность,Разлом
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,9,Разрушенность,Разлом
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,10,Разрушенность,Разлом
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,11,Порода,Песчаник глинистый
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,12,Разрушенность,Разлом
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,13,Разрушенность,Разлом
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,14,Разрушенность,Разлом
conduser23,4aa75162_6cb2_4884_b85e_9f2c9c0e8c0a,1004558,ДС,15,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,0,Порода,Аргиллит
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,1,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,2,Порода,Аргиллит
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,3,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,4,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,5,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,6,Порода,Аргиллит
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,7,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,8,Порода,Аргиллит
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,9,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,10,Порода,Аргиллит
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,11,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,12,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,13,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,14,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,15,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,16,Порода,Аргиллит
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,17,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,18,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,19,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,20,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,21,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,22,Порода,Аргиллит
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,23,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,24,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,25,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,26,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,27,Порода,Аргиллит
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,28,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,29,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,30,Порода,Аргиллит
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,31,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,32,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,33,Разрушенность,Разлом
conduser23,52dcf8f9_60f7_47f9_9b47_934b89a48de9,1016804,ДС,34,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,0,Порода,Алевролит
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,1,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,2,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,3,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,4,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,5,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,6,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,7,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,8,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,9,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,10,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,11,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,12,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,13,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,14,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,15,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,16,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,17,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,18,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,19,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,20,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,21,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,22,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,23,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,24,Разрушенность,Разлом
conduser23,6046f824_8336_4448_a6e2_b444fae53a20,1004536,ДС,25,Разрушенность,Разлом
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,0,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,1,Разрушенность,Разлом
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,2,Разрушенность,Проба
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,3,Разрушенность,Разлом
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,4,Разрушенность,Разлом
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,5,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,6,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,7,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,8,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,9,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,10,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,11,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,12,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,13,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,14,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,15,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,16,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,17,Разрушенность,Разлом
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,18,Разрушенность,Разлом
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,19,Разрушенность,Разлом
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,20,Разрушенность,Проба
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,21,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,22,Разрушенность,Разлом
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,23,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,24,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,25,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,26,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,27,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,28,Порода,Песчаник
conduser23,69b6a0fa_8f5a_4a5a_847d_aa6cb9a01b99,1015240,ДС,29,Порода,Песчаник
conduser23,76fd31ed_2da1_49a7_93ac_a140adbff79c,1002518,ДС,0,Порода,Песок
conduser23,76fd31ed_2da1_49a7_93ac_a140adbff79c,1002518,ДС,1,Разрушенность,Разлом
conduser23,76fd31ed_2da1_49a7_93ac_a140adbff79c,1002518,ДС,2,Разрушенность,Разлом
conduser23,76fd31ed_2da1_49a7_93ac_a140adbff79c,1002518,ДС,3,Разрушенность,Разлом
conduser23,76fd31ed_2da1_49a7_93ac_a140adbff79c,1002518,ДС,4,Разрушенность,Разлом
conduser23,76fd31ed_2da1_49a7_93ac_a140adbff79c,1002518,ДС,5,Разрушенность,Разлом
conduser23,76fd31ed_2da1_49a7_93ac_a140adbff79c,1002518,ДС,6,Разрушенность,Разлом
conduser23,76fd31ed_2da1_49a7_93ac_a140adbff79c,1002518,ДС,7,Разрушенность,Разлом
conduser23,76fd31ed_2da1_49a7_93ac_a140adbff79c,1002518,ДС,8,Разрушенность,Разлом
conduser23,77e40928_e9a9_4fb7_9c1e_c40ebae340d3,1002862,ДС,0,Порода,Песчаник
conduser23,77e40928_e9a9_4fb7_9c1e_c40ebae340d3,1002862,ДС,1,Разрушенность,Разлом
conduser23,77e40928_e9a9_4fb7_9c1e_c40ebae340d3,1002862,ДС,2,Порода,Песчаник глинистый
conduser23,77e40928_e9a9_4fb7_9c1e_c40ebae340d3,1002862,ДС,3,Разрушенность,Разлом
conduser23,77e40928_e9a9_4fb7_9c1e_c40ebae340d3,1002862,ДС,4,Разрушенность,Разлом
conduser23,77e40928_e9a9_4fb7_9c1e_c40ebae340d3,1002862,ДС,5,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,0,Порода,Аргиллит
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,1,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,2,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,3,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,4,Порода,Аргиллит
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,5,Порода,Аргиллит
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,6,Порода,Аргиллит
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,7,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,8,Порода,Аргиллит
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,9,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,10,Порода,Аргиллит
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,11,Порода,Аргиллит
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,12,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,13,Порода,Аргиллит
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,14,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,15,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,16,Порода,Аргиллит
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,17,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,18,Порода,Аргиллит
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,19,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,20,Порода,Аргиллит
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,21,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,22,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,23,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,24,Порода,Аргиллит
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,25,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,26,Порода,Аргиллит
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,27,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,28,Порода,Аргиллит
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,29,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,30,Разрушенность,Разлом
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,31,Порода,Аргиллит
conduser23,b3fe70b6_1fa9_469b_9775_687ef2fbb6ce,1006650,ДС,32,Разрушенность,Разлом
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,0,Разрушенность,Разлом
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,1,Разрушенность,Разлом
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,2,Порода,Аргиллит
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,3,Порода,Аргиллит
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,4,Разрушенность,Разлом
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,5,Порода,Аргиллит
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,6,Разрушенность,Разлом
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,7,Порода,Аргиллит
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,8,Разрушенность,Разлом
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,9,Порода,Аргиллит
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,10,Разрушенность,Разлом
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,11,Порода,Аргиллит
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,12,Разрушенность,Разлом
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,13,Порода,Аргиллит
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,14,Разрушенность,Разлом
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,15,Порода,Аргиллит
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,16,Разрушенность,Разлом
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,17,Порода,Аргиллит
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,18,Разрушенность,Разлом
conduser23,bdf640d5_ca25_479a_b763_a1143a0de819,1011672,ДС,19,Разрушенность,Разлом
